,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25
9095,-9.188844,6.1692195,-1.8109376,-1.8128324,-1.8109709,0.32241443,2.770298,0.48295525,2.0302634,-0.12650621,5.3555675,-2.8479543,-1.2414186,3.768318,-1.826646,0.6113837,1.0930053,-3.2499206,-1.49022,7.9066725,0.8687631,1.0663539,1.9241123,-0.22242211,-0.35083014
8877,-6.5333357,-3.9918888,1.3577973,-3.8386335,1.5857319,-2.589865,0.34390846,-4.5186033,0.24905685,0.82219374,-6.73224,3.6276627,-1.7790362,0.9922447,-3.9548695,-0.5387452,0.572676,2.673353,1.4367093,5.11418,-8.29072,-2.478114,2.9877954,-2.5378835,-1.9608244
9052,0.43555155,-3.568664,-0.12520064,4.1164303,1.4103781,7.6969223,2.362617,-0.11862432,-1.2165127,-0.40434486,-1.9089673,1.2584276,5.0124583,4.1991606,-3.4342182,1.8605443,-3.1055698,-0.62882036,-1.0859519,5.0874267,1.9633023,0.1468397,0.8433678,1.0535259,0.39229044
8891,3.0195422,-5.9089546,1.7493896,16.064333,-0.826126,-3.7617636,-1.6327899,-3.2488518,4.7611933,2.6562037,-1.5658623,-1.6496078,-3.408961,-1.683296,-0.18715177,-1.3547494,0.42656633,-1.0315276,1.418735,1.6803238,-3.0776358,2.331151,3.7325897,-0.29364857,-1.019356
9028,13.036986,3.7795498,-0.12167063,-0.1578473,8.231032,3.6704762,-2.1239235,-1.4853623,-4.073116,0.9378806,7.2472825,-0.21118744,-2.6296642,0.9095836,1.1351715,-0.6288391,1.4550239,0.49103555,0.055631295,0.6239804,1.3599992,-1.0197034,-4.305319,0.6137773,-1.7966204
8980,14.855081,-0.31970015,-4.7759233,-0.14751281,-1.3717515,6.8027787,-1.2400236,2.5092669,1.1157848,-1.9940413,-5.6134806,0.7219839,1.4535598,-0.21423207,-0.82672524,1.5875598,0.7699217,-0.23363759,0.78995687,-2.1378043,-0.20563613,0.93558544,0.98958313,0.673513,-0.51901114
7095,-9.076114,19.476923,1.6917257,3.0221424,4.2101083,0.17611392,7.8325825,0.36569735,-2.7091615,3.2340007,-7.315632,0.32347673,-2.184005,-0.6874649,5.5327125,-3.0896056,-1.7397915,2.263144,-2.0517204,-2.841944,4.2623353,1.6278132,2.9950001,2.0641975,2.3952436
7217,14.537113,-0.6652857,-5.487201,-1.076354,0.23421128,0.94827944,0.5112899,0.8869601,3.8585763,1.8811909,-3.4114046,0.5623435,1.718262,-3.3977814,-0.056790665,1.3909202,-1.0575293,1.5450922,0.6579597,1.0227858,0.055605352,1.3524362,-0.8261488,1.1787865,-0.8191266
5949,-4.7238197,-3.2760165,-0.93703437,-4.7369423,1.7986152,5.2880855,-3.051558,1.6635711,6.6268983,9.77271,-5.921154,-5.444761,-2.6291192,-0.71221024,-1.8065468,1.6682283,-0.32419094,4.530584,-0.82719785,4.0892015,-0.02810524,-5.559167,-2.2177837,-2.277499,-5.3692694
5793,2.220485,-5.463443,2.5152638,16.637486,0.86213547,-0.6596152,-1.7093756,-3.3522215,7.133419,7.223991,3.0635505,-2.1247194,-3.819633,-5.7648234,0.34713286,-1.1649529,-0.6832398,1.1823137,-0.61465144,-0.26419434,-0.666415,0.89892226,0.1709372,0.75566447,-1.1281998
6218,-2.499933,-7.145506,7.1368184,-2.5601118,6.468226,-5.9268084,9.805473,5.6667776,0.043535396,2.7258883,-6.4577875,0.5664126,-0.8406403,-5.690962,7.0954766,-0.8579467,-2.4596264,1.7334554,0.66647327,-1.0258086,3.1738448,1.5398711,1.687901,-0.36726677,0.32965487
7007,14.79202,0.33794957,0.066317774,-2.9819658,-6.8635817,4.0828543,-0.30723265,3.5430613,-1.6348335,-2.4390502,-2.6596549,1.3847128,-0.22536078,-0.6812788,-2.7714877,-3.599632,-3.4636693,-1.1253502,-1.6773252,-2.3964515,0.852096,-1.3902276,-0.034680374,-1.625345,1.4700669
5866,-3.7903292,-4.476565,-1.2911053,1.3556716,0.9300792,-6.04405,-1.7495455,-2.3810537,-1.9333186,3.5712025,0.118031844,-2.6642997,1.6778127,-3.8251212,0.975042,-2.211316,-0.18702888,-2.015525,0.40961012,2.971935,-1.9696894,2.28596,1.8699797,0.37423074,2.1480758
8943,-5.7215366,-7.0656433,-5.484082,-0.7335625,-0.37197158,-1.6244999,2.76592,-8.731506,0.17194057,-6.0774426,-2.6187315,5.0197186,-0.7428088,1.6962179,-1.0295953,2.4103637,-0.83401424,3.6560678,0.8964622,0.27380088,-1.1115904,-1.9580986,2.020561,-0.7764174,-3.7517865
9016,-3.3930738,-6.7776337,3.449289,-2.4395206,8.42084,-0.7491339,-1.3823289,-0.29656443,6.5238585,-3.2909508,1.1472384,2.170632,0.45410416,-3.519443,0.78092325,-1.4446719,0.65734965,-2.2201598,-2.3247554,3.5623019,-1.6436467,0.73270196,-1.9762946,-2.1377406,-2.0238373
8968,8.969984,2.3195975,0.82754105,0.9407653,-1.8875302,10.193001,-1.6994092,5.523466,-2.3027148,-2.651023,-3.47538,1.6741648,0.8588385,2.2531202,-2.581112,1.1024415,2.6140141,0.50472647,0.8752784,-1.2871302,-0.9239502,2.7210236,0.004120984,-1.1524518,-0.59372336
9040,0.68187153,1.5630631,7.82684,16.96859,-3.32837,-1.9518863,-3.1988783,-1.4620295,-0.7077907,0.059671436,2.1000357,-2.3934174,-4.868941,-0.40411282,1.597905,2.7352796,3.4954963,-3.4420757,0.7956244,1.8541288,-2.6455042,-0.47565135,0.27305377,0.21856725,-1.2829615
8992,-10.489264,18.484362,2.1154234,2.1202588,1.5739083,-1.4674683,-4.261403,-0.78272593,0.49732918,3.878855,-6.6141872,-4.5930552,-1.2181824,-0.7421457,-0.91021526,-1.7238408,2.217546,3.3014178,-4.320122,0.034478027,2.9149709,-0.38437712,-0.10107075,-5.2081537,-2.364
9085,0.77962315,-0.9487273,9.922515,-1.5445627,0.8023668,-3.9327989,3.7023458,1.4778074,1.9566195,-0.7790125,2.022141,0.9840884,1.8403524,-0.34645268,0.10066644,1.6947657,-1.9720689,3.2403798,-1.0622071,1.4313376,-0.9595754,2.6901343,0.027522404,-3.6463711,2.996391
8862,-5.0919213,-4.828291,-0.33409035,-2.7096279,2.10614,-1.2593236,-2.082915,-2.16147,7.541025,-0.73804605,-4.26364,2.6595385,-6.042878,-0.7946573,-2.247751,1.401799,1.3407648,-1.8208786,-1.5754085,6.758147,-0.23506543,5.903334,1.1573886,1.3042763,-0.47442058
14673,15.330254,-1.7190382,5.6095853,-4.5472217,0.3333567,1.045395,0.21775596,0.9935119,2.2313774,2.7196457,-0.10794737,1.6509672,0.2564601,-3.8991654,-2.129018,-2.208352,-2.3483133,2.1982038,-0.78898716,-2.2261782,-1.4450754,3.889959,0.549144,0.19132228,1.372332
13363,-5.148148,-8.281602,-4.309833,-4.2363167,2.9916787,2.371259,-0.19519673,-1.9838375,5.7647953,-5.475249,-1.2712325,0.34567013,1.378573,-5.9522805,2.0789268,-0.3399767,1.217067,-2.1949482,1.7464825,-3.3180013,-4.2801733,1.368772,-2.0303583,3.3867202,-3.022195
14295,-4.7045817,-4.938415,-7.664474,-1.7506235,-1.0090445,-4.3639765,-5.430484,-5.2547636,1.7823164,6.3056483,-2.6523914,1.5672501,1.6413178,-1.0434113,2.9116597,-0.906605,-3.2550197,3.3756557,0.2720893,-1.8538226,-5.1640797,0.49179912,2.0137873,1.1330163,1.8346719
14306,-5.7848644,-4.159186,-6.4107747,-0.5245684,-1.0127437,-1.5322073,3.8433037,-0.15664753,2.4359448,-2.5645936,2.5279047,-3.9677644,-1.6174538,-4.380848,1.6350011,-4.102044,6.9463987,2.9775121,-0.18847053,0.65297145,2.7481751,-3.4942443,1.7765609,1.6204408,0.050586924
14159,1.5105125,-5.0038013,2.5299718,17.494663,3.4661622,-4.4245157,-4.380161,-0.6311484,1.5112238,2.188197,2.7187212,-0.49865782,-4.524978,-0.8793957,0.28652453,-1.6175671,2.136179,-1.4216294,0.39355698,-0.1567744,-0.30922714,-1.5240687,2.395172,-0.41117594,-0.23737684
14616,14.081123,2.3755453,-1.7452025,0.33225533,3.4461129,3.74927,-2.6280615,0.6234243,-3.070057,-4.4331217,-2.721906,0.2237541,0.028473597,1.2833521,-0.45546183,0.13549694,1.7007487,-0.9057719,0.2481707,-3.0818906,0.4761132,0.12294246,-1.0903325,1.1639704,-1.1075548
14031,-3.3799586,0.38240913,4.1694436,0.008240823,8.480859,-1.1571391,-0.07984522,3.17324,0.21749571,-4.489453,4.68539,-3.658582,1.3317356,-6.685287,-3.0627112,10.209877,1.7741038,-1.1495208,-2.3303006,1.0761262,7.0515127,-2.1113558,3.7110877,-0.23780295,2.597472
13351,-5.2638054,-5.346838,-6.4070573,-1.7995099,3.459727,0.37649092,-1.1488647,-1.6613065,1.322145,-9.880959,-2.306589,3.231113,2.129821,-5.405007,2.4302018,-1.5964003,-0.33101556,-2.6473162,5.233486,-4.5141387,-4.019935,-0.87764436,-2.3734388,-3.9196205,-2.2079356
13575,-6.6920424,-5.2991548,4.2122245,-4.822146,9.409298,2.3043463,-6.9667926,1.452963,0.36786,-2.7453756,0.7188985,-0.019680671,-3.5898323,-2.7780707,2.1004245,0.9429485,3.088647,0.3184364,1.0062811,-3.3761444,-0.18721274,-1.5250297,2.8496487,-2.54046,-2.6664433
13831,14.6406355,-0.4023345,-6.41399,0.42796922,3.0678291,-0.8459703,-0.050322104,-3.3383603,0.2086053,-2.8561547,-4.3139896,-1.336661,0.58416384,-2.8986738,-0.9232682,-0.21315938,-0.4014947,1.053566,-0.33155403,-0.6790541,-1.6022828,4.3151116,-0.94413984,-0.040328797,-1.3246646
13742,13.058467,1.0647693,-10.296617,-0.48963338,-6.298475,6.679937,-0.01321915,3.8924155,-1.6516421,-1.7468494,-0.65773606,0.78167105,-0.45623907,-1.5032955,-2.716413,-2.0398064,0.5923397,1.8418186,2.7570357,-3.4413743,0.29555693,2.30341,0.10817199,-0.4924923,-0.15755822
13536,-5.5263076,-7.00691,2.6939182,-0.57074964,8.021385,-1.00279,-6.1318936,-1.1972116,-6.803495,6.870304,-1.2585931,-2.0198615,1.8301812,-3.3879805,-2.5287097,0.8014996,2.2752779,1.4082652,0.89877677,-0.9525449,4.011163,-3.514378,1.2805998,-0.16473731,-2.41931
13786,-3.8294468,-0.2909678,-7.8329544,-0.69493926,-4.5245805,-3.8484569,-2.0271077,3.51866,4.954055,-4.554302,3.8345034,0.4042779,1.9672939,0.6957802,7.534518,1.8799855,-1.0178839,-3.1405735,1.2678865,-2.406547,-1.0068593,2.1585612,-0.7241644,-4.0361404,-2.4649682
13692,-7.108991,-4.289158,-5.6716228,-3.9094112,-4.214764,-4.7301373,-4.253911,-1.5432748,4.9790883,-4.675884,0.5302563,2.8314338,-2.9923584,-3.6277308,3.0845242,-2.5827055,4.266527,-0.41619048,5.3389616,0.88275015,2.9842873,1.5531225,-0.48956954,-3.0429142,-1.8134787
13428,-3.9223344,-0.70595175,3.2594006,2.2232685,-0.13226883,-1.5208335,-3.577811,-1.8836234,-5.306278,-5.7564974,-2.1518004,3.9995425,0.14931624,-1.4356066,0.80197763,10.348483,1.1773748,3.7741249,-3.7677846,1.1370151,-4.662526,-3.2648354,0.122845866,5.0003176,2.4514642
13308,-8.746381,2.1303036,-8.296743,0.67376035,-1.5222747,-4.6890826,9.935594,2.253543,-4.7242455,-3.0550938,-2.338282,-2.0720174,-9.7433,-5.455879,0.22878215,-0.15725666,0.2555842,-1.88638,-1.4406826,-2.1269147,2.3552291,2.419318,-0.83718663,-1.169182,-2.25776
13817,-9.1120405,-1.4984056,-6.3750677,-4.0137367,-3.8414059,-3.8026555,2.012197,0.037333503,6.221579,6.293201,2.4999936,4.4354424,-1.8625201,4.7182393,-0.79977506,5.211801,3.490637,-6.213738,-1.4485061,-5.223495,6.5760603,-1.9999881,-2.6248977,1.3997824,-1.311777
14284,-6.0818777,-6.1496925,-2.3432255,0.46907106,6.1905336,-0.23693247,7.5077033,-1.8179039,-10.364697,0.5786992,2.4168003,0.9518365,0.44228065,-5.2726374,0.6469637,3.9574358,-2.8100572,-0.28988492,-0.46107733,-3.58977,3.1491063,1.0891321,8.360078,1.8955435,-1.5259942
14093,-7.056061,5.357453,-8.995925,1.3462999,-3.3527398,-6.6120176,2.5327768,5.7467318,-1.5797765,-4.6771812,5.993089,-3.1332996,4.127894,-2.3841634,-3.7164154,-0.49294418,-3.2485504,-2.5604634,-2.0330403,-0.19667546,-5.8917866,3.8515155,0.67513764,2.8297002,0.12125413
13937,-6.215378,-3.0210307,1.2647703,-3.0222988,3.3944287,2.4885948,-6.736039,1.1735651,-4.399231,0.7817138,-3.6994643,2.134178,1.2306533,5.9504256,-5.4280667,-0.65537804,3.4292247,-1.9248275,1.5000368,0.2616092,0.8243723,2.8124259,7.6003337,1.4125152,-3.4558148
13562,6.9220963,-1.1990947,4.934683,0.4748267,4.7720313,-4.5010304,-1.4322522,0.26034188,-4.638904,-2.98957,1.3590592,1.1148208,-2.3505478,-3.3911507,-0.8128148,2.945811,-3.8979256,1.7543644,-3.715773,-0.5295839,3.485731,-4.688477,-1.9077734,0.3019984,-1.3542396
13600,-8.622002,-3.803546,-5.913893,-1.7348722,4.505085,0.8191209,-8.116412,0.47428668,-1.3529755,1.1891682,2.216053,6.743886,2.1220577,0.7527491,-3.8618665,-7.7428665,0.088252604,-0.7108202,2.0497625,-2.084432,0.70677876,3.1499753,-2.4266465,1.6407981,-6.0347013
14218,-4.4752126,-3.1113815,-3.7039647,-0.9966557,0.5771037,-1.2656909,-1.3078874,-0.19960032,-0.46504113,7.6993313,-0.67315286,-3.18074,7.06626,4.261441,-3.10825,3.4778054,3.3005006,-0.93745875,-6.0657897,-5.253802,-1.4206759,-2.950712,-3.6512675,-0.25192142,-3.0737953
13588,-6.7411847,-3.815865,-4.6148944,-3.6795914,1.0409597,-0.61801594,-5.3150897,-0.5918051,1.7788669,-11.465137,-2.0556097,0.76024795,1.9355154,-2.6687584,2.6391466,2.156127,0.6171987,-4.310961,6.694138,-5.960562,-2.0253143,1.2230151,0.85517055,-3.9604106,-5.1439214
13955,-3.410266,-7.8423085,0.93457615,-2.3659487,8.634211,3.913089,-5.13455,0.019913739,-1.5000361,1.2367635,0.95871025,-4.980583,-0.0916539,1.5871152,-3.0239499,2.6896214,-6.960101,0.32068712,-0.79503137,-1.0922399,3.7459407,-1.3493882,1.0947018,-1.0859239,-1.8227792
14381,0.5278612,-0.31075874,-5.6245017,4.332127,-7.4118533,5.639576,3.1154282,6.655095,-1.6106391,-1.3512967,1.2580695,-0.1998694,2.6187303,-0.8047411,-1.7401885,-0.657401,-0.5367938,1.6093471,-2.6780777,4.339458,-1.8514565,0.27621374,0.7504395,-2.871238,1.5845687
13872,14.842442,0.2758065,3.336147,-4.187727,-4.137085,-6.834387,0.08886048,3.2045877,-2.9557657,-3.1785727,-2.2911968,1.999525,0.23204972,-1.5009497,-2.182608,-0.8344083,-1.9527112,-0.5455503,-0.43290573,-3.062074,1.72907,-1.0212032,-0.8327968,-0.21010695,-0.49404725
14010,-6.560681,-3.3964307,-5.519551,-2.1209269,-7.2769184,8.379032,-1.4359373,-6.122148,-0.27058166,-2.3639207,3.1718845,4.632835,-3.457286,-3.2653618,5.6057796,-1.0101119,-3.9893458,2.693612,-2.267156,-3.5370662,-3.42928,-0.6485528,-2.1996129,-1.9841076,3.5968664
13312,-3.409124,-4.261995,5.9266343,-3.6757882,-5.371637,-4.0512033,3.6496916,0.33995166,-2.839174,6.576877,-0.7466647,0.95870644,1.332243,0.41765657,4.0711427,-4.191945,2.2664893,1.1889713,-0.78133523,-0.69081944,1.4125257,1.1754608,2.9849112,-2.013079,-1.7268004
14395,-7.373904,2.8976002,-9.610367,-2.3261137,-5.544019,-4.512071,-7.8694444,0.50216174,-3.902064,2.7971702,-0.60996276,-1.9583211,2.1003284,2.5157409,-1.5605721,-0.45913118,-1.416726,0.44831634,-3.9370668,1.7961754,-4.505223,-1.4595443,2.8340898,0.4049329,-0.75872344
13697,-3.5241828,-4.806208,-0.8050167,1.2831116,-3.3651283,9.396983,0.30739385,-0.96142125,4.0399885,2.3825023,4.9367614,2.3477433,6.4066267,-6.652835,-2.0330613,-1.3623827,1.0131023,1.8202455,-4.79823,3.9730282,1.5772613,7.261685,0.42233354,-2.402481,1.5286444
14052,-4.136798,-0.20379768,-2.9982386,0.4187233,-4.20071,-7.466051,-3.4659042,-1.1777489,1.5095383,6.1086783,-1.3659403,-4.9553046,-2.0225823,3.0449183,2.2209451,-0.075375065,-0.9732329,-0.46302727,-2.0500958,4.953355,2.0220597,1.6696503,2.4933984,-0.1083768,-6.4909363
13963,13.508351,1.6797533,-10.280128,0.1220132,-5.4961386,4.2340074,0.5687122,-0.34024477,-0.8827762,-2.3111386,-1.8636191,-1.5072995,-0.023855483,-1.9066837,-0.3930946,1.0584753,0.9429472,0.814245,2.3486009,-2.0403256,1.2982426,-0.84134686,0.5449251,-0.29366145,1.6619226
14272,13.69035,3.5730872,-5.305867,-0.31637838,-1.6736078,-1.2992293,1.138173,1.6324157,3.2678487,1.9253222,-1.4714622,2.080333,2.7125385,3.8746963,1.8560756,8.485947,7.686315,-2.2931678,-0.024000786,-5.903312,0.14471151,0.035604883,-2.5357945,0.32872042,0.65366286
14429,-7.792951,-2.6519349,-3.8411767,-6.337135,3.5832574,-1.2152079,3.708059,-1.5198957,8.539567,4.443702,-1.124464,1.4676799,-3.8113909,-0.49849945,-6.033883,1.5556632,-0.91385555,-2.1374803,4.02068,4.1956024,-0.9807376,2.0389016,-0.90696377,0.37664014,0.39313725
13462,-7.405073,-1.1745414,0.42909908,-1.9890388,3.450203,-1.9716363,-5.35534,0.9414516,-0.9152685,1.3654664,-6.2116523,1.280132,-6.259333,5.167836,-2.8368626,4.15795,2.9921649,-2.682463,-1.7048179,1.6943414,-0.5228599,5.263676,3.8071787,-1.4812628,-5.8052506
14538,14.659808,-1.4250616,-7.312067,-0.48393127,0.70243657,2.31809,0.66410905,-2.3612087,2.9349074,0.78533375,-2.4495099,-1.0003854,0.4942587,-4.353973,-1.3035084,-0.9215218,-0.10196184,3.4919841,1.6543863,-2.000457,-0.17656623,3.6885848,0.10074936,0.5142582,0.24028124
14521,-9.757804,4.5544376,-9.503758,0.6017611,-4.997061,-6.468667,-0.043756478,3.7490895,-4.95063,-2.1170673,1.8959061,4.514459,-1.749578,-4.0141993,0.027390897,-0.035508066,1.2407602,1.2969499,-7.3741164,2.6156392,-2.5213609,2.7471235,0.09049711,2.0097194,-1.0922594
14453,-6.4946094,-0.92472935,-4.859698,-2.9809737,-3.7886112,-3.33279,-1.7205923,2.5036542,-3.5530946,7.076386,-4.969258,-4.477642,0.14471836,6.327594,-1.6521039,1.2784454,2.2608175,-1.0779271,-2.8107274,-2.9479396,-3.7463818,3.9293435,3.422045,-1.82097,-2.3659463
14174,-2.3909583,-4.3538427,-1.1154085,1.2100593,1.8439472,-2.878053,4.15045,-1.4405044,1.9709369,6.27039,-3.5341573,3.9404938,3.0573695,2.69288,1.6769146,3.2585301,1.278298,-4.177715,-3.4748785,-7.796222,-2.427279,1.6026896,-3.5390203,0.7319393,2.320541
13494,-6.6116896,-1.3999517,-3.25084,-2.7319555,-5.088208,11.580281,-4.330297,4.178147,-0.28631783,-1.355358,0.8784019,6.9481025,0.3730932,3.9524817,-7.8573747,-3.21159,0.18109033,-2.125801,-0.47329104,-2.1686604,1.3048308,6.369654,3.3065834,2.4877353,-2.2716105
14259,-4.3115315,-7.6692934,-2.2940826,-2.3915048,4.0840535,2.7638557,-6.385584,1.6154639,-1.0629998,5.150857,-6.136615,-4.947232,0.2930317,0.10922492,-1.6502755,2.7137504,-0.23651974,5.375293,-2.0915594,-2.9192512,-1.4736124,-2.2901657,0.51882696,-4.253947,-5.0689397
14006,-3.4168649,-5.7716856,-1.310748,-1.3442526,7.257659,1.1803946,-3.836532,0.8202585,0.36208007,-6.7401967,-2.0492857,-1.4887272,1.962816,-2.3144956,-4.880166,1.8017637,0.19137086,-5.253061,2.140044,-2.8295844,2.5820394,-0.19133188,-2.4772298,3.5867295,0.6639561
13771,-4.302251,0.41793966,1.2341392,-0.4170028,-9.510914,13.119993,-4.643408,3.2917552,-3.755516,2.8773136,-4.849702,-4.8587217,7.513635,1.1775869,-4.130514,4.0377755,-0.12686308,1.1715549,0.005307469,1.1386913,-0.6798164,-5.0758395,-2.6929812,-2.0870385,-3.5307946
14411,-8.163169,0.59594274,-2.3769188,-1.730531,-0.8896222,5.7030573,-5.375452,6.359684,-2.6213346,3.291142,0.17404054,0.81884986,-1.4993325,3.2799897,-6.3047075,-1.590296,2.3084574,-1.3754144,3.8180437,-1.3970883,-5.2409344,1.7276345,2.9705596,0.39203122,1.121381
13509,13.238576,2.186877,-8.386542,-0.08384916,-0.6732827,-2.3817444,0.2749992,0.03866624,0.19654861,0.25579515,0.39865366,0.03467526,0.09965979,0.43610176,0.3207267,-1.8053918,1.1999034,0.70697606,1.9340744,0.81430763,1.8176669,-2.1211152,0.9259048,-0.6160938,0.24563737
13727,-7.871639,-3.0645785,-7.7502065,-2.266228,-8.0405245,7.735714,0.28205124,-3.2337337,-0.69665974,-6.948546,-1.840582,0.68721944,0.49958298,-3.926578,-1.4423808,-1.1761996,1.9626912,-2.1357682,-6.801667,3.806186,3.6272705,-1.0364906,0.15515989,-6.261976,-0.8893628
14388,-12.515679,18.279415,1.4822993,-1.8514946,1.7830397,0.1746297,-2.1145902,-5.5880084,2.4665048,0.028810155,-3.7300124,1.3650604,0.66972923,0.063694626,-4.956088,-1.7567427,0.048773345,-0.9852881,-2.2359538,-0.6807437,6.0540385,2.7332983,3.3068247,3.084435,-3.6382046
14645,-1.1426207,-1.7862077,-5.5428047,1.3539392,-6.368591,8.165964,5.836152,2.8760917,1.1635417,-6.988935,0.831787,-5.3192067,0.13609302,0.5408318,-0.20113856,2.1978638,-5.2618246,2.3161929,-0.92926836,-1.9611555,-2.170473,-0.5887028,-0.31441584,-3.201777,2.4680316
14554,14.171564,1.6205497,-3.4564254,-0.7539054,4.0607114,-1.7009463,0.81639147,0.3351859,6.137388,4.950585,-0.9296986,2.9753034,2.5579035,2.901569,0.6684843,3.6730044,4.1389947,-1.5730355,-3.4513903,-6.182931,0.48808795,0.48111483,-2.6847672,-0.68359536,0.7131499
13908,-5.649967,-4.443822,-3.7959585,-3.1126857,2.2102935,-3.5691648,2.8143644,0.60229754,12.958852,0.741868,1.6497356,-0.41879553,-0.81598586,-2.2969162,2.5132663,-0.3355081,-1.4119005,-2.5470798,3.4069095,-0.30737594,-2.1248415,-2.4464767,-0.65393203,-5.5233808,-1.5328417
13322,-7.0138645,-0.8020898,1.1790861,-2.8801074,-5.61788,9.203634,-6.923186,-1.3854628,3.3052118,-0.27788976,2.1553996,4.270678,3.986467,-0.44671157,2.2327976,-0.79934424,-5.991786,-3.0888798,2.063957,3.621233,1.0184747,-1.2632171,-2.251144,2.8327012,-2.7789626
13523,-4.227568,-1.5150833,-8.435306,-0.007780153,-3.5005414,1.4950249,2.7198102,-3.813132,0.8840207,-4.349872,-1.6958385,0.75032336,-2.8681352,-1.457125,-3.594418,3.2100616,4.6488805,5.992743,4.1115327,-1.5134492,-1.8471973,-1.526035,1.4808458,5.260653,1.0011595
14064,-4.1357784,-4.4909754,1.702375,-1.6609249,10.248144,-0.352104,-7.1709986,2.2175736,-1.7904947,-0.07658053,-3.166527,-0.8544259,-3.9429314,5.6537275,-1.430697,-0.26752374,-1.7730136,2.558278,-1.6626228,-1.3415645,1.6025009,-0.97547144,-1.3460957,0.92378587,-3.841126
14441,14.271099,-1.1956666,-3.47974,-0.6754037,5.818915,6.229209,-2.282373,-0.3821082,-1.4682014,0.09696026,1.5542246,0.2110792,-0.95952,-1.5989211,-1.606507,-3.428903,-1.0616887,1.1017672,-0.9684164,-4.635363,2.0818357,-0.68372834,-0.26452833,-0.9538457,0.5224022
13317,-4.2999296,-5.4418316,-0.3339371,-2.9197528,5.3176217,4.0244603,4.124993,-0.780757,2.0378568,1.8034142,-2.0380135,6.2383122,-3.952529,1.9818594,1.0072759,2.0563,3.2702148,0.5464234,-6.7396903,-6.0971313,-1.6491642,-5.499316,-2.8795009,0.9733555,1.4857789
13918,-5.8020186,-6.517044,-4.401424,-2.942655,2.0976865,4.3033667,-5.7148514,-3.4803514,3.1713824,-3.4582715,2.1343045,5.3855844,-4.002926,-4.2395096,4.0976524,-2.0074856,-1.517372,3.5220423,-0.3475134,0.10157322,-0.3247141,-0.73745614,-3.5500047,0.7198826,-0.36922005
14601,-6.331645,-4.2784376,1.4555057,-8.048017,-7.447135,-5.6123734,-0.2160303,-2.200003,3.0873444,-0.31179312,3.9129112,-1.5650088,-2.1306317,0.35907236,-2.8268085,-2.6745536,-1.3191113,-0.66128653,3.6145794,-2.2172596,-0.8597245,2.2268577,3.4500098,2.5342374,1.1437523
14659,14.701359,-1.4982967,-0.07441973,-2.90274,0.30147514,-5.9400206,-0.5648511,2.794565,-2.2790217,-2.5247562,-2.6932168,1.5076997,0.37794644,-4.1557546,-2.3564246,0.62613726,-1.3359588,1.7763256,2.487964,-1.437891,0.6842238,1.9954784,-0.9194543,0.78189516,-1.064949
13479,-9.105904,6.717921,1.5434302,-0.06078758,-0.5744811,1.4526103,-1.8223845,4.002647,3.8251674,-4.009978,4.1292024,3.737164,-3.0811176,0.784094,4.5486746,3.676161,1.5080398,-3.7828212,5.643513,3.7158604,-4.142508,0.5985901,-5.4265943,-4.045616,-3.6231067
13703,-9.158989,1.238401,3.9133093,-3.6073978,1.7801741,2.9146705,-2.754001,-5.811213,-2.4500327,-0.57782876,6.0241013,4.764355,-1.0049275,-2.8029673,-4.230442,-2.2155998,6.9443145,-2.4516299,-0.86549234,2.3035696,3.5755484,7.1372943,1.2317777,-4.2788873,-4.362183
14586,-4.10336,-7.8007097,-2.5302584,0.96765476,2.073249,2.8775327,-1.8514878,-6.483742,4.6850796,-1.427945,-0.5094371,5.722181,9.328023,-3.0768604,4.794222,-0.71921253,-3.9745078,-0.77320236,-0.48942187,-0.46186936,-2.7618737,2.1974697,0.20617193,-4.1638355,-2.0447862
13946,-4.864088,0.3953455,-4.6336803,2.9511485,-8.307118,6.194292,-4.3167496,5.6645083,3.7638342,-1.8903894,1.6781814,1.3542861,4.4389825,-0.20879383,4.956379,-1.5601946,-1.7948118,-4.1292253,0.13080543,0.043899685,1.8682649,0.53375775,0.5301955,-3.4980717,-0.99233437
