,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10
6604,-6.7279525,10.213524,2.999953,0.64654016,2.4293582,-1.7203525,1.4564039,4.4558277,-0.10504435,-6.5608444
5116,13.89656,2.3578784,2.504549,-1.9000541,6.101721,1.8175373,-0.44641715,-3.1217375,0.33881003,3.9063375
6254,-4.596069,-4.370238,-3.920651,-2.3547618,-5.373869,5.982447,-4.087642,-8.3839655,-0.83969957,3.1761358
5299,-3.5177667,-1.7216148,9.349427,-1.9729389,-4.4510574,-4.482959,1.0664828,-1.9517446,-3.36241,-2.6575978
8424,-4.1052895,-0.9267317,-3.5121946,4.293094,-3.733661,2.2377772,8.923903,1.8751123,-3.2666543,5.8166513
8293,-2.1879585,-2.9378123,3.784068,-4.3343797,-7.2212234,-8.967227,2.1680262,2.1600072,-6.951239,0.7555018
24209,-2.8328333,-2.4314337,-1.3569282,0.79418,3.9836748,-2.485743,11.568624,2.2412484,1.9797326,9.319384
25352,13.885059,2.0863068,-4.8989286,-1.0301359,0.954467,-2.1241813,1.5401578,0.926908,5.5327673,5.331721
25016,-3.0014248,-4.1023064,0.7133838,-4.6110597,5.8777676,-1.2861353,5.7595344,8.35645,9.907248,1.3750533
25588,-3.2818704,1.7792139,3.9205785,1.4061302,1.2965726,-1.4962893,4.309843,6.819454,-3.9661572,-0.1704626
24596,14.961844,0.029308174,0.8149605,-2.5076845,2.1684673,-2.958641,1.4225845,-0.7127945,5.123382,4.460946
24521,13.864674,-0.22219604,-9.487648,0.07060094,1.7646631,-2.1774118,0.27683473,-0.17418343,1.6242478,0.93992066
24708,13.87201,2.7454045,-1.6412466,-1.7711202,-1.1612452,-2.388909,0.78593254,-0.26515207,3.052873,2.5136492
6307,-4.590024,-5.580892,6.595842,-0.5569373,2.804549,-1.8613437,2.1701248,0.5355488,-7.139598,1.7281849
5281,14.809547,1.8667183,6.544481,-3.8427799,-3.808033,-1.7058623,-0.93016714,3.7747605,-1.6809732,-3.6243815
6614,6.265405,-3.6283662,3.4011092,0.66726625,-0.32920104,-2.3666346,2.423461,-4.522274,-1.3253057,-1.5134683
6625,-6.7040544,-3.5504847,9.663836,-9.833237,0.37597018,-4.228349,-0.52708864,-0.8294787,-2.0234797,5.501629
5578,-1.0761298,-4.4723315,2.3842113,-5.2807317,-6.7182465,-8.344648,2.4520884,0.6913458,-4.252008,-1.9368211
5141,-4.785724,-1.7116884,-1.9597155,0.33487463,3.9254913,2.1998677,-2.8234465,-0.25945246,-5.2373667,5.4035473
7126,-0.5339949,-5.2036886,11.800667,3.4746742,0.3105423,-4.016047,1.2021072,-3.2279227,-2.1132767,-0.9794298
6786,14.72057,1.962999,8.411236,-5.1844997,-3.2940109,-6.500374,0.83886904,1.3447479,-0.47934535,-0.17935754
5715,12.205239,7.059433,4.531021,-3.0393882,-0.22636412,0.8327813,-0.07836837,0.86386085,-3.7669544,1.8311257
5368,-6.4968305,0.8553272,13.055388,-9.086552,-5.953574,-5.787004,-4.849267,-2.1970918,-7.6869617,6.60226
5563,-5.226072,-0.7128221,0.234285,-2.659507,6.7890196,2.1679254,-3.1634223,1.201784,1.2714792,-0.82246256
6864,-5.6269174,-0.55568445,-8.331949,0.7723391,-6.3119507,-2.8621728,-4.715714,-0.5681129,-1.9387745,2.7581341
5897,-3.5682993,4.9317074,1.6339921,1.0428269,1.5107471,-0.8800188,-0.026462566,2.8363323,-2.8832943,0.6769641
8426,13.48245,1.5297725,-1.4360993,-0.8095627,8.568427,1.7969621,-1.5564499,1.5429734,1.0654954,2.6638434
6193,-5.8993583,-5.9816966,3.706819,-2.3146608,5.1958857,1.9667288,1.3516923,2.7789638,-1.1802225,-4.4741197
7701,2.2920928,-4.92734,8.931677,13.013028,-8.478592,-7.781674,-1.2749301,2.2299986,3.9431942,4.6024833
7678,-5.023236,-5.296724,3.1488826,-3.0365021,7.157158,-1.1792129,-0.41197404,1.8493613,5.295698,0.65048
5883,-1.472959,-5.5375533,-1.0166959,12.738179,-3.956547,8.038242,0.060261212,-0.16702636,-1.4072397,-0.1427659
8315,-6.2957964,-1.29347,9.862866,-8.336805,-6.694756,-6.247189,-6.4128733,-3.195268,-2.2276733,4.0309415
6851,-4.4984717,-0.7377689,4.301706,-4.3901744,-6.4892635,6.795783,-6.023584,3.4220634,1.7079678,2.265823
5126,-3.9212894,-7.5821958,-3.767111,0.5740541,2.4403582,2.3352504,-0.9421721,3.3278275,-0.776232,-5.291522
6812,14.672773,0.6136266,2.2586923,-2.023775,3.470809,5.7868986,-1.4515442,2.2450128,2.9062054,2.531026
6957,13.568141,3.061086,1.0408185,-1.5094955,2.7817354,8.1717005,-1.346609,-0.34821862,-0.661399,1.6796957
5414,-3.348081,-3.349934,-3.6642094,-2.3333836,2.2356794,-0.70413977,0.5164141,1.9831657,0.24860209,4.394184
5352,12.854781,3.9638011,2.4650345,-2.762035,1.3882366,-5.5459228,-1.8466423,5.8500285,-4.28311,-1.0294198
6733,-2.9211762,0.9185196,8.984601,3.2095213,0.95784247,-5.056745,1.7918454,3.7502344,-4.2209473,-0.5951545
5226,-3.432279,-7.6241302,-2.0518394,-4.8889737,0.52021956,-6.1873527,-3.5122156,0.43761012,-1.3187368,6.7537136
6073,-4.029094,-7.479183,-3.8240645,-3.5836697,2.323166,-4.263826,-5.0771914,2.2192047,0.0795517,7.411346
7363,14.922852,1.5689065,5.3117776,-4.27231,-3.286265,-5.56628,0.5110824,2.8478973,0.7855635,0.051279806
7912,-6.7062335,-3.2690337,-4.7785306,-2.7232692,1.1304703,0.34881312,-4.728719,0.04618982,-3.3586779,5.2338376
6129,-4.945724,-4.814573,-2.6312525,-3.0446787,-6.0113735,7.1058774,-5.0465364,1.2452663,7.4447327,-7.001981
5245,-6.109989,-3.2815616,-6.9041367,-3.207359,-6.921252,1.5184307,-6.1336613,-2.4608548,0.9138998,4.771766
7278,3.1372342,-4.5172577,11.889452,11.782493,-10.242754,3.323523,-1.1691993,-0.94385016,2.6588662,3.801455
7928,-5.8547997,-0.120294794,2.5787928,-1.1170208,1.5490711,6.328456,-3.1439958,-0.031151228,-4.9437695,1.4976075
7496,-4.430318,-4.6086826,6.8910537,-6.7328305,-8.5977745,-0.18551701,-0.2968769,-0.6296127,2.2780735,-2.0679297
8337,-7.1707115,-5.672842,-4.4988856,-3.6243665,-5.229564,-2.8902264,-1.9907762,-5.1891203,0.26796174,5.2492447
6171,-2.9035528,-6.8521557,1.8153315,-5.593005,-2.853184,-0.9104725,-2.9039836,0.25638714,-1.0254834,5.167698
6639,-3.4822612,-1.5950927,-7.8608036,3.1260874,-7.961888,6.546572,3.6784432,3.3650005,-1.74407,-4.7080154
5317,-10.541305,19.110903,1.9189931,2.836806,1.48095,-0.88642895,-0.7892494,-3.3435793,1.9779439,-1.2331207
6838,15.308033,-1.9324245,-1.1290812,-2.270813,2.520478,-3.4833174,-0.09039853,0.1435941,1.7667491,0.8651503
5650,14.674186,-1.6483904,0.8260728,-2.4056756,3.75661,-0.48075312,-2.363032,3.2573378,-2.2663803,-1.5399584
6013,-2.5538373,-3.5829697,-9.03731,-0.12552956,-3.4280488,-0.9165708,-3.1673963,0.21275255,-7.403578,3.592834
6509,-6.7171082,-5.6996183,4.1997647,-8.636688,-6.6058283,-5.63523,-2.921259,-4.4427943,2.775557,0.35561904
6702,-5.5780544,-2.2725494,-3.2920299,0.1645377,5.8473516,-1.9376395,2.2893074,3.6987326,-9.584242,6.0070634
6760,-4.260295,-7.0326643,-1.1517892,2.9748666,5.0968733,6.078379,8.431166,0.9853868,-5.5875583,2.7207026
6575,-1.2493045,-4.9841056,3.2594492,-0.15391831,-2.253834,-1.5310295,3.0977845,-2.3620853,3.234158,-1.8705353
5938,-3.8263872,2.473566,13.755164,-3.4582653,-2.358349,-5.318351,6.0408583,6.37456,-3.5968554,-3.9130256
5548,-10.308576,18.845734,2.3912797,4.854929,4.120316,0.45671567,9.951301,-0.87007225,-2.5154746,2.352932
8098,-3.5046992,-5.951859,2.6344001,-0.5524827,5.1527534,-3.8191803,1.1521752,0.12828507,-4.453479,-4.0957985
7557,13.095659,2.072626,-2.219636,-1.0537472,6.380938,-0.06805904,-0.7038233,-2.731209,-4.0326734,1.1349634
5097,-1.1223732,2.8189068,-4.291914,4.555002,-6.6423626,0.668289,-2.0540822,2.730765,-1.6686454,0.84509975
5188,-3.723004,1.1964961,3.3162658,3.3990963,6.544018,3.582865,0.79607445,-3.5386784,-6.7744226,-1.369469
7764,2.560691,-6.1477947,6.5439386,14.827195,-5.0017557,-8.613193,-3.754556,3.6490157,-1.1868199,-2.2573833
6443,-1.9694811,-0.5038149,-9.689588,5.6628847,-6.65116,-4.5384226,0.18889605,-2.2351193,-4.7225504,-0.3393724
6582,13.772707,4.0877676,5.188409,-3.6552172,-1.4831464,-3.18223,1.0772974,-1.3607136,0.12981147,1.3059452
8217,-2.8941472,-2.8887153,1.332823,-0.15671147,4.101147,-2.7563057,-3.6293535,-0.24023645,2.4123857,9.707342
6396,14.192438,-0.08824187,-8.196203,0.046298765,-0.20432521,-0.60598576,0.120373815,-1.5426937,0.21462335,-1.6679487
6987,-4.916677,-4.585588,-3.5377262,-1.3822125,-7.431076,10.814252,-1.8423665,-5.67395,-3.6917715,4.2174506
5683,-2.250163,-5.079366,2.891215,-0.08231385,-8.430816,-1.2177392,-4.4297037,4.382552,-1.9733201,0.22480857
6799,-5.1548624,-6.738245,2.6605985,-6.085625,-1.6598649,-3.7909641,-1.6470784,-1.8091475,-0.09817531,2.1352866
6182,1.4774544,-7.1553206,2.8901072,7.164088,-0.66126096,-2.5698595,0.9044308,0.98523784,3.4718661,-0.8323082
5824,-4.360966,-6.2061305,4.1499653,-3.7407358,4.571595,-2.2539022,-8.243791,-1.4415945,-0.87727743,4.7746634
5632,-7.958966,0.80857265,2.0043309,-2.9969132,-4.745651,11.913897,-5.5995555,0.4655472,-5.084492,-2.5249872
5155,-5.0659323,-7.452202,7.3163457,-6.624894,1.5795189,1.2232695,0.45226312,-1.2103252,2.954384,1.1324662
7052,-5.580367,-2.6659634,5.294806,0.12463189,-7.0115876,-10.943015,9.526922,8.0330105,-3.7697775,3.4475942
7397,2.3679838,-6.9676995,1.4316264,16.976307,-1.1888214,3.4606724,-4.3070536,2.05971,2.920365,1.1260982
7308,-8.175852,-2.556405,-3.9103606,0.21211115,7.2371216,0.66333175,5.211639,0.15467656,-3.7707396,0.93173695
8183,-4.0054145,-1.8104267,0.109713286,3.2642045,5.30525,-0.8607639,12.442399,3.7795167,-1.0349476,9.302323
8441,-9.215306,0.38176805,1.2191008,-2.1073232,6.740269,1.0258733,1.5818052,5.537309,-1.2509375,2.5487127
6773,-6.9205933,-0.32844463,4.418178,0.3991558,6.7694044,6.5692263,-1.7656734,-2.1611032,-6.387571,-2.4220996
25611,-5.286286,-2.48252,9.43613,-5.97872,-4.009598,9.9203,7.98813,1.7901078,-1.046332,1.7933785
25827,-7.6545787,-3.0804327,-1.9236643,-3.0626354,7.5359464,0.59703577,-3.6416852,-7.0395045,-0.37128413,0.047155794
25785,-5.5339284,1.5192726,10.609481,-8.217948,-6.83836,2.1322086,-2.282403,-1.3722192,-2.1502168,-1.6423047
25499,-7.361837,-0.83883995,-4.9767075,-5.8356233,-5.6341496,3.1746414,-1.2239738,0.45818385,6.2374487,2.2113762
25572,-5.0371056,-4.3561163,-7.5057774,-4.331605,0.9990627,-3.3834174,0.75057644,-0.56525266,4.2022643,8.5574
25486,-8.056467,-1.0251663,-2.8488305,-4.0500617,1.9038798,0.7665652,2.4743369,2.2110512,0.30192068,0.72181565
24432,-5.4345827,4.3828254,0.32108808,-0.96387297,-6.594406,13.536916,-1.7824849,4.3209066,-2.6987777,0.43084025
8431,14.69194,-0.47054294,-0.43355882,-4.0708895,-8.304908,-0.16474402,1.100469,2.605089,-0.027703334,-0.17707428
6670,-10.717178,18.835548,1.9535049,1.1351516,3.6915078,-0.5901438,4.4833293,0.7221513,-1.8982761,3.5136364
5207,-6.4504285,2.604628,4.069696,-1.2906431,0.10464477,1.2285732,1.1443872,-8.176062,-3.2358267,-2.616831
5451,-3.4342031,-1.5262871,-5.7195163,3.822278,-9.241769,9.972734,0.24196438,3.6900613,-1.6665505,0.13400821
6465,0.8747977,-3.0745993,3.6502562,4.001889,-3.138798,-4.9454103,5.0504575,0.09805847,3.4505281,2.7394958
7687,-6.4818597,-3.783848,-3.766797,-3.01799,2.1014383,-0.6228633,1.8728476,-0.30163065,-4.744611,7.523767
7024,-4.368746,-0.92757064,3.9595044,-4.35382,-3.4177945,-5.3083158,1.2660129,6.5445,-5.1871486,-2.5545275
5699,-9.37806,4.9006586,3.1303942,0.041910145,2.3273883,4.6368027,0.18782957,6.7848096,-4.38737,-2.1459002
5614,-1.9894359,-3.9649494,6.3611035,-4.350259,-5.4953084,6.9230556,-3.265468,2.268548,1.7751058,5.057827
7154,14.416961,1.951128,2.371933,-3.279066,-5.801852,7.383026,-0.5837858,4.434149,1.9957231,0.9231378
7010,12.514773,7.6789184,0.5809611,-1.4600984,-1.2695991,1.8443363,0.9105602,-3.4220383,-1.7624774,0.2548601
6589,-1.2103572,-4.9321895,-3.4358108,0.48736796,-3.7189279,5.788962,0.18514156,1.9585745,-5.8216147,5.4612226
7414,-8.141346,4.7816815,-0.39795983,1.1220347,5.596239,1.9710891,4.7177,-0.5191967,-0.7990513,-0.41016686
5774,-6.831414,-2.7716331,-5.2394867,-1.3426152,-0.75818914,2.810076,-3.5332918,-1.1250173,-1.8308781,-3.446119
7328,-6.7187214,-1.6108042,-3.856536,-3.9718134,-5.968247,-4.248237,-4.1559277,6.2011447,2.465979,7.067087
6686,11.445052,9.186351,-3.0896254,1.0162652,1.0412139,2.4706118,-1.8981247,1.9554114,-4.8591585,-4.295557
7781,-3.8286314,-1.6546179,1.1303775,-5.323149,-2.733038,-6.354089,-5.076109,7.428456,-3.8650603,4.9783874
7168,1.5968624,-5.253524,2.9824374,3.1405182,-0.48090515,-2.0583396,1.0731276,0.6179373,-0.41730347,-3.13365
7292,14.913597,-0.78003126,3.397142,-2.5776727,3.4373312,-3.56182,-2.223249,3.9456959,-2.5708551,-3.134963
8282,-5.6886463,-6.3473005,-0.5050701,-3.377521,9.116047,2.5211248,2.082296,3.0741343,1.2187657,-2.1724026
8082,-0.07417461,-0.3608708,10.046828,11.833205,-4.7498465,-7.330902,-0.4860613,3.0208244,0.305237,0.7911028
8090,-7.1890497,1.2606897,-6.318574,-0.43908226,1.312157,-2.6211221,-5.7723985,4.035016,-4.2740555,6.439827
6825,-4.629732,-4.2131844,-8.206375,1.0888039,-7.567926,7.2745385,6.3189836,0.22543211,-5.3708696,3.3063397
6954,10.090983,-2.2670908,-0.066543944,-1.7173247,-3.3152244,-0.96466464,1.1748574,4.176611,2.2595127,2.2319076
7285,13.984871,-1.314359,-4.253245,-1.2530819,4.486303,-0.6934299,-0.9497382,-3.793315,-5.1380754,-1.5201857
7976,-12.183316,18.695478,1.7264018,0.75703335,1.870604,-0.6228241,-2.9679878,-2.4856577,2.1993244,0.37862656
7748,-4.1217594,-4.9073887,3.062637,-2.77167,-10.128439,2.9444191,-4.6932535,1.466682,-2.9395015,0.26358604
6454,-7.6336813,-3.9521785,-7.2288747,-5.4581738,-0.23188744,-3.4260366,-1.6533133,-1.0900716,1.7772213,9.343238
7300,-5.932076,-0.2870227,-8.89712,0.8780318,-5.2834644,-4.159319,-2.2085903,-1.0782913,-0.7670204,-6.1843877
8348,-6.1483355,-6.2715545,1.5323919,-6.1667094,-1.4169669,1.9010624,0.696596,-2.7889655,6.6001873,-1.9201103
8114,-8.322446,-4.1781793,0.7185725,-4.29296,-1.100552,4.0544434,-1.4073782,1.0477492,2.4154382,-3.8110404
7848,14.262535,3.4232893,-1.9097023,-0.3164797,2.1991382,-0.0696123,1.1672333,-2.5611882,3.7258692,2.9608548
7431,15.147717,-2.8321438,-1.2443674,-2.4603631,-0.6660508,0.25568834,-0.873816,1.2423952,-2.8958373,-2.515278
7350,-3.2190773,1.4947976,-1.2607676,0.6298691,0.5164511,-1.0641843,-2.1707344,0.98681074,-6.4976506,-0.74970675
7682,0.7994943,-6.8521476,3.7775075,4.6821194,-2.3758495,-2.9243479,2.5503006,0.063852094,-0.90567154,0.035971656
5760,-0.50517637,-6.203057,-4.290826,4.2378054,1.9241035,-2.7092938,-1.0552768,-4.288558,0.24309494,1.108616
6747,-5.003311,-3.968898,10.574976,-6.40225,-5.3279185,2.698928,1.051399,4.13854,-2.5022502,1.5873787
5914,13.635989,1.7628589,-7.1259174,-0.6053998,-5.6508174,7.9731336,0.11342129,1.3690712,-0.25713488,-0.41635627
7542,2.8761141,-4.4968266,5.5197983,16.818048,-5.5209193,3.4327343,-3.5347874,0.06851615,2.6957843,0.4670605
7280,14.456895,2.2548661,4.3118434,-4.2654314,-1.6444665,-5.9687343,1.8792677,3.1375346,4.8576665,6.102151
6520,-3.782188,-8.194991,-0.87870145,-4.478706,-0.028898058,-4.1465206,-2.7019806,-1.6199354,-0.78725195,0.091199085
6384,13.867264,4.9858794,10.101208,-4.780522,-5.830833,2.0539212,-0.8885685,5.229451,-2.9503713,-1.800278
5263,-6.715579,-0.27508655,0.11706842,-1.9346179,3.8823543,0.9001807,-13.098622,5.8373036,-5.1397595,3.6217058
5925,15.677299,-2.423891,3.4266026,-3.337339,3.407939,0.70412546,-0.04817443,-2.3866816,1.144278,2.0605812
6408,-4.6602483,-3.3507624,2.854219,-5.490416,-4.7707005,-4.9512367,-0.43513438,3.0021892,-3.1970594,5.035563
6420,-3.1885579,-5.6397133,1.49502,-0.39718828,5.1632943,-1.1606094,4.1805124,2.2548165,4.471535,3.4567373
7338,-4.34534,-6.1792507,-1.7276192,3.3310835,2.683785,0.36383092,10.661873,-1.1952125,-1.7939624,3.839973
8245,14.022518,-0.9093033,-5.2169623,-2.2116613,-1.3279042,-4.0437016,0.4782077,2.9712667,1.4434763,1.9905095
6115,-5.1212754,-3.9389758,0.9333176,-0.47845232,-1.8644139,14.344602,-3.7904558,2.007969,-3.7066066,4.17922
5982,-2.858012,-6.804407,0.9127607,-2.6776814,-0.521904,-5.367302,4.1880364,2.8204997,2.7671237,0.004862838
6101,14.347658,0.19449417,-5.0211234,-0.70714885,-1.397937,2.9154544,-0.2791295,1.7347625,0.2306496,0.20022842
6596,13.680461,-0.6408788,-3.0278847,-1.8248487,6.5858393,-0.6418941,-1.0015751,0.073644914,-1.5687397,3.0789363
8125,-6.250057,-4.3537207,3.2913256,-3.668909,-0.6006807,-2.49363,-1.9159753,0.4720165,1.6086823,7.2743864
8105,-5.3453403,2.1242146,7.532841,-2.2120075,-1.7920147,-5.507744,-3.7276824,7.0094814,-2.1817024,7.4970965
6718,-2.9550612,-3.2313294,7.6962285,-2.4371588,-2.076992,-6.7393847,-2.5393553,1.533378,-0.81984776,2.8820293
6043,-4.4206843,-0.9973266,3.4822972,-0.5707526,2.1752977,3.7719817,-6.3578944,9.869233,-4.9869213,5.561572
6321,-7.277358,4.67321,2.7053413,1.124102,0.13614261,2.8477063,0.95577186,-1.1732856,0.07935539,-0.9599373
7448,-5.9709706,1.6219639,12.175084,-6.7488976,-7.8042994,-8.308857,-4.4283214,1.4890225,-4.4846296,1.766089
6281,-4.876926,-4.4834867,0.47909248,-5.495788,-2.311108,-5.1294622,-4.1352897,3.9776876,-0.16224457,11.161768
6998,-8.476601,-0.299494,-0.17059742,0.17383336,8.113344,5.3780503,0.16282536,0.93889225,-1.5123426,-3.005001
7229,-4.096362,-4.5254703,5.5590677,-4.2064004,1.4120952,5.265813,2.5982583,-0.105535835,2.9777613,2.0936282
7896,14.200597,1.1569012,2.2853296,-2.0155132,2.7291794,2.6387715,-1.799257,-0.031025255,-2.065451,-0.7608649
6087,14.349579,0.48153874,-3.1790488,-1.4414827,-0.788149,-1.0249407,-0.26038665,3.595716,2.3219674,1.0359728
7880,-8.702579,-2.4897747,-7.3929906,-3.439192,-0.29671833,-3.1510205,-7.141103,0.09295978,3.5089974,5.9386225
5428,-12.329834,18.703653,0.8950313,-2.9382105,2.1096592,-1.1612365,-4.8987103,-1.5149561,1.2488488,4.4411864
8436,-6.9651957,-4.1099944,-10.348853,-0.9679493,-4.8971577,-1.8216196,1.9493903,-5.6894164,2.8489227,-5.298515
6246,-10.830395,4.360759,-9.350802,-0.2901325,-3.3318157,-5.8940196,4.226214,3.3732727,-3.592296,-2.023229
5399,14.310084,2.735815,5.849319,-4.3311315,-3.5170133,-5.0157485,0.5916306,3.1246133,-0.010708068,0.19101416
5731,-4.258618,-7.305841,-0.2993018,-3.5219803,-0.20395984,-6.388763,-7.344443,-0.913415,-6.0459385,3.6393664
8326,-6.228581,-3.3124425,-4.1424823,2.548327,-1.2585129,6.0344,7.6005487,4.815639,-5.317133,4.361052
24223,14.507452,0.937229,-1.5592799,-1.7074686,3.062694,-2.8500006,0.28579548,2.9863648,5.2843857,4.387178
24332,-4.348401,-5.513007,2.2087011,0.105374984,1.6770221,6.802165,-2.7498436,7.7959714,-4.969005,0.24727528
24265,15.341898,0.44318458,3.0343149,-3.0675719,-0.28302908,-2.11141,1.107534,1.2897077,5.4213815,2.9098313
25184,-0.646584,-4.719351,-4.042155,1.3911384,1.950196,-0.8098048,5.591559,1.5329673,2.7481322,-6.2610917
25692,-7.396469,3.231624,1.0296869,2.3341095,1.8293251,2.2880232,7.2083364,6.1837535,-4.694123,-0.50686836
25434,-6.83898,-5.119052,-8.44192,-3.6094105,-4.8045692,2.818372,-0.5786805,-2.5414286,-1.9208406,5.572382
24670,-8.170836,2.2318141,-2.091798,-2.9125512,-7.713946,8.468687,-2.649526,2.4461799,0.33419436,1.7445892
5889,-3.3965647,-3.919452,5.914979,-5.33093,-4.0938263,-3.2351596,-1.879857,-4.2120523,-6.0473194,7.528965
5440,2.4212399,-5.1549287,10.025524,15.361686,-0.23248893,-4.763017,-5.5003085,4.567125,-0.739497,-1.7941201
7720,-2.0544744,-5.36969,8.716645,-3.1202896,1.559867,-1.2473383,2.2761204,-4.280375,-0.7167483,-0.015042185
7067,-5.9564614,-4.8618326,1.409344,-1.931871,6.1144905,3.9915693,1.564276,-1.2169561,-4.710572,-0.081697114
7734,12.499613,4.5906606,-0.9797818,-1.1473954,6.3843126,-2.9747334,-2.3291428,2.637839,-3.0626388,0.91211194
5905,-2.156847,-3.5736475,3.5686185,-1.9136328,-8.024577,-9.375861,-5.649367,3.428235,1.1606004,-4.4772034
8304,-0.66692466,-2.974568,-2.594898,4.4702115,1.7966098,-1.2856382,2.752135,1.2243202,4.9081206,1.341678
6271,14.973873,0.82605016,2.8401887,-3.7145197,-6.446296,0.7801189,0.10894826,2.999054,0.3040058,-1.4683698
7380,-1.7626818,-4.5097394,-1.9422767,7.2008443,-2.6968591,7.2169623,1.0685548,-4.3883452,-2.4159753,-1.866486
6294,14.509802,0.043593995,-2.5640407,-2.7039406,-4.653958,-6.784988,0.74914986,0.5413434,-2.3146176,-3.8704557
7992,-1.1680468,0.23833716,3.961009,6.9533834,0.69013536,1.7169799,2.6401157,-8.77876,-5.9515433,-1.9537435
5746,0.26632327,-4.3198824,4.5305843,1.9725138,-0.65152645,-1.7476257,2.6976926,-0.5140634,0.77742004,3.0915942
7037,-1.548168,0.85175693,2.3363576,8.649703,0.5993769,5.1855407,1.1726753,0.9838399,-4.1225677,-5.4217963
6476,-7.442784,20.259117,1.8486153,3.6454566,2.099496,-1.5604291,-2.1755216,0.45752028,-2.0836213,5.010421
7140,14.015066,3.4022324,7.1736727,-5.6339707,-5.28574,-7.1245475,2.2524874,-0.011828989,0.86740375,2.8584926
6968,1.3213278,-3.9399695,-0.6315091,16.517214,-9.438337,7.8107786,-2.8641331,4.2646866,5.0657907,4.4329414
8358,-5.2180805,-6.627396,-2.7591126,-4.2098384,1.5649976,1.952901,-4.056579,-3.3631856,1.7730364,3.896936
6372,-3.8340852,-1.7616544,-2.272789,2.1098025,2.6323903,0.5753308,-6.837677,7.9576015,-5.064464,0.00084261654
6877,-5.9764404,-3.7170138,-9.441198,-0.13505174,-7.809903,3.2127032,-4.495181,-0.024669489,-4.9707465,-0.79661644
7527,14.289116,1.6155528,-3.624461,-0.78542006,-0.7968603,0.63521916,0.44831023,2.4904795,2.947689,1.8276833
7112,-2.3638568,-5.207311,4.1954126,4.370334,11.435093,2.1457875,8.305495,1.0978159,-4.7856884,2.9524608
7164,-4.176282,-3.2082524,2.113161,-2.3169236,-0.438982,1.9972671,3.930852,0.7215739,6.2432675,-3.2610319
6992,13.666818,4.951081,-0.9830736,0.57169604,0.069483265,0.9086656,-1.5026277,-1.1621375,-2.671912,-5.236449
7077,-5.100669,-4.7297916,-3.463158,-0.6134327,-9.221116,3.6262913,1.4368949,-9.028043,-2.8243632,-5.5108266
7203,14.192085,3.7514567,0.76419973,-2.0997481,-6.3844376,3.398746,0.78797156,-2.0500782,0.08522952,-2.5659094
7062,-3.2187943,-5.753132,-0.60704345,-1.4828753,-2.0988889,-0.48285955,-0.33289093,-1.3899131,5.9749002,-5.602443
7107,-4.212838,-1.3348387,-0.10560255,-0.09298854,-4.3305607,8.696656,5.811334,1.8266922,6.2011056,-1.6789985
7122,3.6494527,-6.515957,8.862169,16.015608,-3.0389624,-0.5530331,-4.4014153,-0.038718067,0.8258113,-2.1069605
7191,14.541739,2.1341243,-0.45506775,-1.0969905,1.4489098,-2.5998428,0.19005689,-0.103999585,2.8066015,0.6878885
7032,1.8362763,-2.0222669,6.6350756,16.464884,-5.4698205,3.8478913,-2.3780491,-2.322054,4.5996304,3.0872433
7150,2.3730164,-2.0891583,6.184311,17.098967,-4.7390075,-0.25156778,-2.4737325,-0.05261337,6.351342,2.9134765
6964,-2.8311996,-5.192796,-1.3887103,-0.5252318,2.5982544,0.17306994,7.503636,-2.143138,8.519561,-3.728636
7236,15.241969,-0.37993133,-0.46317333,-1.9282146,-2.072373,-3.297266,-0.13340917,-0.1171572,-1.3730012,-3.912305
