,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
24739,7.9453006,2.0675352,-7.050336,2.5030744,2.3209007,0.99805653,-1.1876116,3.0246031,-1.7250892,-1.3515583,0.8657522,1.5655614,0.41639578,3.830822,-1.2090056,-3.5039802,4.654372,2.6174717,3.6087961,-0.88591975,3.5878031,-0.82461095,-1.4649633,-0.48559758,-0.5688422,2.9237766,3.7017856,4.148837,-2.1972744,-0.17421208,2.0035944,0.35689324,-1.8544323,-1.2982383,0.3161411,3.2516959,1.1961524,-2.608089,-0.5723824,1.4553567,1.030719,-1.6705126,0.8167185,-0.06840874,-1.6919508,-0.69559705,2.6994088,-0.4190267,-1.0012667,-0.28987262
24832,13.650246,1.3704466,-7.172053,-0.55971724,0.22884814,-3.4079897,0.3789279,0.976754,0.8138484,0.5551699,-1.1877544,0.5946444,0.33638346,-2.5745332,-0.6080932,1.5969365,-1.2437062,1.0982064,1.3326658,2.2351058,0.141351,0.07347903,1.0118939,-0.34524885,-0.8570718,-0.8874274,-1.117044,-0.4429353,2.3077576,-1.5805025,1.0711838,0.3750166,-2.2103665,-1.9455786,-1.5868658,-0.9137086,-1.4517995,-2.28179,1.7535557,0.011054816,-0.27682316,-0.6555592,-0.071987785,-1.3960036,0.9612152,1.4297847,0.9621452,1.4383476,-2.5147843,-0.15377742
20935,-3.2056327,-1.6004882,-2.134562,4.0376115,2.7120497,6.123523,8.295812,2.7509594,-7.2005916,-0.56173205,-6.1851907,2.4887812,-1.4430795,0.8250744,9.970684,-1.6432215,3.5632946,1.3474948,2.7546859,1.0045931,4.103348,-0.18199319,0.4003314,1.6210577,0.47231144,-4.284031,-0.4176393,0.81874067,-0.06751178,-0.32827598,-0.22795232,-1.494049,-1.6523834,0.77654636,2.9410665,7.8104715,0.28753093,0.3628717,2.2136455,-3.923761,-1.1211056,-1.806655,-0.087304376,2.6313453,-1.9991508,1.7715776,0.31655288,1.7112355,-0.27017877,0.9358508
20743,14.408669,1.3935128,6.5988665,-4.134762,3.1938603,-4.842102,-1.0646536,2.5443084,-0.9415747,1.0427569,0.9472655,1.6475333,-0.5831539,-4.3818116,-0.77286613,0.6504955,-0.7867774,2.8207765,4.1187625,1.1464019,2.6949477,-0.6006869,-0.7465388,0.6655474,-0.27189714,0.27861696,-1.1659445,-1.4476911,0.39809904,-1.0147004,-0.27310914,-2.092055,-1.6747963,-0.3306136,-1.2157096,-1.928324,-1.1363643,1.2694696,2.098786,-0.84635216,-2.051041,-1.3806434,-1.4996549,-1.2540994,0.66369647,0.78018,2.1702158,1.0299969,-2.8874166,-0.9055404
20946,-3.7912626,0.78860605,-0.141387,-0.26558334,-2.0147064,9.218354,-1.2497044,3.7817476,0.53414744,-2.3564868,-2.467216,-0.67599356,-0.99166715,2.5924299,-0.25779036,3.6706069,5.925759,2.6915426,3.1681619,-2.7790272,-3.449386,0.8051471,-0.49379137,0.06857679,8.926451,-2.180508,-0.08526227,3.197625,0.66725546,-2.5361757,-2.1194177,0.719959,1.1465929,-0.60885966,-2.4934802,-1.0574832,1.168892,-0.3276768,0.82576716,0.19349091,2.3228414,2.7395358,-3.3644598,0.5450143,4.745479,-1.6046154,-0.9311068,1.6314318,0.78879774,-2.5681877
20984,14.612466,0.34451148,-0.8854832,-0.15825737,9.421053,-0.33599392,-2.4287183,-0.33581027,0.4750739,-0.87485826,-3.0371404,0.5875807,0.65542483,-3.600917,-0.44740713,4.7402034,1.3457577,1.15457,2.480157,-0.44612196,0.37506956,0.996632,1.504295,0.4033052,1.2601306,-3.145832,-3.8714716,1.7738202,-1.1228914,1.3380696,0.6321962,0.8599904,1.1853948,0.9766418,-0.13799939,0.87399435,1.5863404,2.0058947,0.06119404,-0.5777344,-0.5350209,1.5168293,0.34383532,0.63611263,-0.022136278,-0.51219815,-0.58784163,-0.35044873,0.6227751,-0.7239333
20869,-2.5824182,-6.1658487,3.1187227,-0.22719269,-0.23419026,-6.15886,-3.8782203,2.9068766,-1.9650753,-1.7061404,-2.2028275,3.0827532,1.8153776,-4.53301,3.4241118,-3.8623264,-1.7078301,-2.4870372,1.0852729,-0.0040990547,0.5484814,0.95030934,-2.5194457,0.02933758,1.1767554,6.586774,-6.800429,2.3818116,0.11887909,-1.8588221,-2.3977332,-2.1157947,-1.2406229,0.22665466,3.0296159,1.2051092,1.2681484,-2.3365557,1.4339626,0.5853093,-1.5561982,0.4404372,0.018449401,0.672359,1.9758714,-0.9062324,1.089276,3.289594,1.3500811,-0.9445339
20966,14.968364,0.9317697,-0.752745,-1.4121689,1.6135148,-0.91446,1.6239841,-3.6962037,3.7827873,3.187055,-0.41427812,-1.4520187,0.3257303,-4.613762,0.8532451,2.292113,-1.0919608,2.2070854,0.42632163,3.5647347,-1.5935363,3.3487697,-0.7454129,0.83120555,-1.5636635,-1.556601,-0.50411,1.4849899,2.969333,0.5209098,1.6998197,-0.49613094,1.3108113,0.75498873,-0.4513746,0.81946814,0.5721084,1.2590902,2.041522,1.6912011,-0.14305189,-1.1368856,2.6079056,0.533484,0.7320849,-0.071576044,1.4886738,-1.3427424,-1.4834757,-0.40367046
20991,-6.7507763,-5.2087073,-1.4453274,0.037129145,6.476621,-1.6776068,-3.1503582,-0.18148866,-4.9197226,1.649103,-4.760443,3.315571,-2.9305322,-1.7918485,3.62254,4.384049,4.3106,1.9062994,2.3576307,0.35443607,1.2345386,-3.285491,2.584181,5.2174377,4.2829585,-0.7566704,-4.372565,0.30333942,-4.570783,-1.9980493,-2.9783854,1.9730268,-0.2556,1.8171225,-4.765762,0.06288521,-0.6164055,1.9474734,-2.522901,3.7239316,-4.6506042,4.8778043,-3.5745778,-1.9349587,-2.1713169,-2.417058,-0.20656846,1.0669237,-0.022578988,-2.8176222
20762,14.110861,-0.65079737,-5.5058136,-0.73612976,3.7088642,-0.7175867,-0.98946124,0.53874403,1.5744942,0.56701815,-1.368148,1.1595707,0.5288224,-1.1484189,-0.9227135,-2.8979125,-0.06794791,1.6511257,0.5158552,-3.3485894,3.2356255,-2.0095484,-1.6152931,0.078853965,1.5230255,-0.6338597,-2.1542494,0.46100208,-0.664154,0.14368908,-0.60405135,-3.4076385,0.38729697,0.5259505,-0.25898933,-0.0071079046,-1.8263284,-0.1399549,0.060975824,-0.012479203,-1.1931694,0.40883327,-1.9581318,-0.97197485,-2.0793467,1.4392388,-3.2156487,1.6780607,2.9957573,0.6215719
20997,-2.3775709,-6.7080536,-0.2899158,1.0416901,3.6992197,0.6935353,12.626061,2.2212152,1.7304657,7.706057,-5.280262,5.2095838,-1.6396885,-2.299184,6.660377,-1.8074157,-3.0429025,2.8022907,-2.8501005,-0.040080775,3.194133,4.16122,2.560782,0.20431523,0.3104401,-3.3394084,0.50954604,-0.07633435,-2.2596645,1.5004635,-0.46903327,-0.9018784,-2.7965457,1.9333591,1.962587,4.481724,1.2949435,0.6701228,-1.0636474,-1.2003127,0.23280472,-1.5728374,-0.83519477,2.1746929,-0.27703372,2.042107,-1.4373184,4.8802633,0.7492516,2.5644605
20779,-3.0993688,-7.437594,1.915649,-2.0289114,4.7870007,-4.968556,1.981937,2.488903,2.9875917,3.5424442,-6.7139583,-1.7260318,-1.3199315,-3.3123202,2.900543,-0.07653093,-0.049987342,1.6573975,-0.45452785,0.9583855,-0.027360981,5.0645638,1.4040056,4.94382,0.24606343,3.050847,0.12728328,1.7440363,-1.7116668,-4.3798423,3.2649736,-1.2042053,5.068244,2.8203216,-2.7372534,-2.7234051,1.458314,-4.2546763,3.81252,-0.7227401,-2.4455647,0.8176762,1.0130496,-1.4964832,2.647254,-1.8236749,0.7987664,1.109288,1.9198344,-1.8676505
20855,-5.050319,-8.285451,1.7236308,-1.2852923,9.422926,-0.7041599,5.1043487,0.75115633,-1.072876,1.5924388,-5.265317,2.176043,4.097812,-3.6582384,1.629645,-3.520589,1.3408298,1.158985,2.990314,-2.4147413,-1.1444372,0.24397825,0.15680756,7.130451,0.9963459,-2.4585543,-2.1379337,1.9853939,1.2442031,0.43925261,0.03194856,-0.93624574,-1.6787865,1.0939933,0.87976694,-0.04449519,0.3626222,0.54537684,-1.1173797,-0.0067085354,-0.6202284,-1.5244638,-0.76114374,4.3718524,-0.08542376,3.2628915,-3.265522,-1.3053598,0.7053035,0.24011667
20883,-2.979479,-5.6096883,4.586106,-2.678874,1.4808496,-6.026069,2.092119,8.267698,1.8545936,-6.374608,1.8693981,-3.2419078,1.0319843,1.129531,0.3056533,-0.4890978,-4.942522,3.519221,0.008401303,-3.0001676,2.6073978,-0.715758,-0.75335693,0.113951825,-4.548866,1.9657977,-2.0355191,1.5189067,-1.040446,-1.653491,-2.338524,0.21443859,-1.3009261,-0.1731696,-1.9911101,-1.126173,-2.4175856,-1.4311693,2.6867504,-0.3607611,-2.9140797,4.694118,0.32107803,4.3981676,-1.868866,2.6076744,0.62493527,-0.009924799,-0.0021218986,-0.7880753
20976,-7.303545,1.0274601,13.15014,-6.1152506,-3.8180854,-5.353134,4.776091,3.443946,-6.578466,4.599073,-0.3213518,5.7970977,-1.0937591,-1.0488253,2.7589278,-1.294179,0.95201355,-4.0151815,3.3766184,0.89813673,3.6356676,2.3050227,-0.26848975,5.626497,2.8641446,1.5128458,0.7023949,2.1842856,2.3713722,2.074365,0.68666315,-1.8678317,-2.0434182,-1.1265644,0.96257573,-2.4970033,0.0052482933,1.3862413,-0.062922575,0.5278353,-0.32528606,-4.480258,0.25812343,0.10755005,-2.3129148,0.7607589,-0.85951346,1.126872,-2.125067,-1.362245
20796,-2.1678421,4.9243503,1.4247172,2.006263,-0.031728413,1.2102395,2.0045059,3.0670576,0.27109748,-6.380145,1.9096911,-3.4144318,0.094159625,2.4673429,-0.04502104,8.208256,2.7261841,2.4511874,0.19688378,3.0076203,1.0100234,3.2233608,-4.4698825,-3.7784448,-3.7411518,2.4556167,0.8780247,2.7047267,2.0112605,2.9152265,-0.8273329,0.4299487,-0.5449162,4.2228565,0.483043,-2.5155919,0.026351588,-0.7410451,-0.025827356,1.4822844,-1.5912479,-1.5137546,1.8127382,1.3737822,0.18894422,0.66627324,-0.51732147,1.0673575,-1.5334862,-0.28095555
22015,-5.5076385,-4.320195,-4.5220914,-2.3737292,-1.1434641,-2.681518,-4.857139,-3.0571256,5.6681256,5.3660784,0.7119903,-1.0622374,1.7656412,-0.82756424,-1.3867809,-0.3926718,0.07019935,2.7838376,0.5565796,2.0580256,-0.3845721,0.7069281,3.8663237,4.745602,0.31079125,-1.6567116,2.0359368,1.1883398,-0.38740417,2.1379325,0.97414404,-1.1576204,-5.5406733,0.2539342,0.5620634,2.6353123,3.701382,1.3007672,-1.6725762,1.1801502,2.299553,-1.3546653,2.1800141,-0.551004,2.403319,-1.0272027,-1.1544641,-1.7276282,0.87843657,3.0009015
21934,-1.545573,-0.11428552,13.997006,0.99446183,-4.510249,-2.1755424,4.353222,-3.566805,-3.740606,2.5244982,5.791644,1.9391115,2.7490828,1.7081196,-3.641828,1.7768257,-0.8889459,0.35261747,1.5471481,-2.0203419,3.3806553,1.6862651,-4.0099096,-3.2464256,-1.6652075,-0.70282537,0.25734037,2.5422716,-3.1159365,0.3041722,-2.9280486,-4.0521526,2.9442303,-5.1551743,-0.5326942,-1.7283375,4.5411177,0.09498428,-0.6291807,-0.46986952,-0.4471895,-1.4646252,2.2939017,-0.60587996,2.1911821,-2.2029924,-0.4855998,-0.6169114,1.5415127,1.6512859
22057,-2.2209542,-3.1315043,0.59038705,1.5177218,0.83877325,9.34388,6.5012937,4.7707815,4.4059563,-0.082695305,-5.2433476,-2.884894,-0.6118369,0.24490738,-0.060602196,3.3851063,-4.2731524,-0.3308079,-0.97268033,3.4161458,-2.8285842,4.327806,-4.116283,-0.5224549,4.4160185,-0.02870795,1.7788312,2.52898,-2.2175312,-1.4581423,3.9758115,0.7798354,-0.1923642,4.3352666,-5.538148,1.7980757,-0.48985216,-2.1690836,-0.34153622,0.11353123,-0.59921634,0.58265436,1.705981,-1.7947387,1.8786128,2.196458,-1.9835305,-1.7654277,1.0712734,-2.3389099
22000,1.6405938,-5.7793727,2.616641,7.3153687,-3.2461061,-3.1939642,2.83877,-1.4638035,1.3457924,-0.69041467,-0.9232908,-1.2944515,1.2338672,-0.7241155,-0.18624538,-1.6388755,-1.3832183,1.1214461,5.1312203,1.7194858,2.1871724,0.16344465,-0.35351026,-2.7982967,-0.85238886,0.04609176,4.511027,1.8680674,0.7601576,-2.8023183,-1.7607653,0.87672055,-2.204367,-3.3747194,2.2112956,-0.062950045,3.9249055,-1.5663764,-0.1615807,-3.8744276,-2.3393247,1.0070332,-0.5988705,-1.0677595,-3.253551,0.07823879,-0.628449,-0.9487244,-2.335954,0.41800117
21972,-1.7323948,-3.119349,11.670191,-0.86427385,-9.137292,7.497024,0.22785722,-1.5140709,-1.0629221,0.14258829,4.9722776,-0.28231165,5.1863265,2.2974038,-0.08798302,-0.60667735,-5.1868377,4.8799334,0.28220737,-2.5523677,-0.92116356,-1.269855,1.8652997,1.1537303,1.0941161,1.4262463,-0.6929248,0.4185798,-2.972119,-5.692234,3.8308036,-1.0500933,-0.93430233,0.8330654,0.8788186,-1.6779555,2.3354511,-0.87147886,-2.1318076,-0.048389226,1.3853393,0.9096902,0.19092731,-1.6288247,-1.2322601,-0.16565616,0.12374373,2.3064117,1.275006,-1.645729
22085,-2.4371,-0.93972784,-2.6399577,1.3470901,0.63993335,1.2319641,-2.3751485,6.4981914,-1.8156852,6.4580417,-1.7517984,-5.3050885,1.8574042,5.201206,1.1928948,-1.9137973,-0.32192403,4.8983097,-3.049905,1.5499903,-4.312645,-0.13261397,0.92797166,-4.70183,1.285753,-1.6355424,0.09517642,1.0680218,-1.2596784,0.40494454,-0.71506214,-3.3195152,-4.57527,1.3601471,-0.738318,0.4179122,-2.4946196,0.2897893,-0.04621562,-1.89069,4.22834,-0.9369819,0.3309405,-0.7065216,1.8042052,0.35546502,3.9053001,-1.6662636,1.6824031,-2.5779388
21986,2.213402,-1.6206807,4.757942,14.430168,-6.796904,-3.7238774,0.39727947,-0.18565601,8.006457,7.5091915,0.7381079,1.0346006,-1.7551428,1.9050585,0.6457128,1.8537654,2.4770691,-3.3686395,-2.3155773,-3.6731856,-2.4200213,1.4306862,-0.16982554,0.6138877,-2.1111226,0.25633785,-0.2114312,0.17734526,2.5342536,-1.763796,1.422031,0.86022234,-1.4358503,-1.8701537,-0.15600252,0.9238446,0.4865812,-0.08413446,0.13363414,-2.6305366,0.04534647,0.6170223,-4.225667,1.2936915,-0.6378979,0.7627036,0.15561591,0.9567693,-2.3624883,-0.7417403
10666,-2.5170145,-3.8611083,2.4986413,-2.0325575,6.0786824,0.22286186,0.33618388,2.035213,0.44196454,-1.7007096,-0.28780082,-4.49818,3.5934343,5.156164,0.0034464851,-1.8667791,9.062307,-4.1009784,-5.409544,-3.445583,-4.059556,-0.95634663,-1.2400568,0.10163404,-2.4923134,0.5312814,1.130019,-5.7666554,-0.7883659,4.4495406,-1.1547606,-0.8800914,-0.5409693,0.31789342,-1.4633838,0.82704747,1.9987352,-3.8198352,0.7749898,-2.0108125,0.11487759,-0.39238966,-4.2791705,0.5332884,3.2863379,-0.32409698,1.6183654,-2.6825044,1.6397433,0.80822635
10762,-4.1125154,-4.746149,1.1164255,0.19028118,3.4082599,4.742572,1.6587038,-4.3902493,-3.1318824,-3.7443297,-0.7227996,2.7694812,0.6253103,4.1135793,-3.4681726,0.211536,-0.8423545,5.732097,1.6492085,-1.2698892,0.43039978,0.06685073,0.7838109,-2.2709568,-4.356574,0.21095107,-0.14347602,4.398635,-5.699114,1.0384318,0.08750734,-0.51261234,3.611008,-3.2866223,-0.023475442,1.9187946,-1.7268586,-1.1540192,-2.3912697,5.1965013,1.4147936,-0.475894,-1.4290131,0.6833308,2.5772755,1.3719605,-1.7773038,2.322289,2.0702927,-2.5173793
10704,13.808364,0.9214335,-5.8760943,0.1913514,5.5970707,-3.5155196,-1.7056532,-1.1604689,-2.40638,-2.5580025,-1.0479078,-0.44358584,-0.1553334,-2.082237,-0.28520754,1.7903339,0.25760186,0.2674989,1.2842088,-2.2906942,3.2115116,-2.5499368,0.6606484,-0.020396076,0.23752329,1.7080743,-0.11444033,-2.0193393,-0.8712012,-0.8210245,-1.0097293,0.38702196,-0.29786122,0.17419162,0.6666658,-0.67372227,1.716473,0.70554745,-1.8621162,1.2192512,1.0220375,-0.07982364,2.6297035,-1.3879138,2.0686002,1.2681571,-0.35746664,1.0048258,-1.892621,-1.283112
10771,0.11730971,-2.2977996,1.6789854,18.155203,4.9285016,-2.9067092,-6.181994,5.9307647,-0.1537054,2.520433,4.116918,2.9365952,-4.762435,0.5552319,-1.4800353,-3.4232328,-0.14149134,-2.4210637,-0.60170156,0.21110183,-0.2859922,-2.484748,-3.2103739,0.57467866,-0.8747145,-0.47744715,-2.4011729,0.6978171,3.1736796,-1.5770986,0.7756723,-2.9324145,-3.1710484,-0.69893116,-0.9716302,-2.0657923,0.5764391,-0.17582107,0.28068882,0.6712718,-0.120909005,0.24549784,0.2631882,-1.4901239,0.29094496,1.8821108,0.34975237,-0.24464276,-0.8326798,2.1169395
10574,13.852121,1.6782253,-8.757082,0.15612748,-3.4413426,1.415523,0.8414933,-0.21982369,0.5105755,-1.2498153,-2.323984,-0.07276699,1.3988088,1.378231,0.56113356,3.796443,1.8152975,-2.359066,-2.6612315,-4.1130214,-0.21278612,0.59220845,-1.9456269,0.48695526,-0.7853347,0.94971466,-0.3568592,0.15778762,-1.4930991,0.714075,0.36655745,-1.0534558,-0.4197142,0.68810076,-0.11399325,-0.9751203,0.6854171,0.65109456,-1.9404155,-0.14851655,-0.24846102,-1.8914181,-1.3619858,0.18743469,0.7120897,-0.37919685,-0.62793636,0.18001355,0.34709805,0.29445824
10653,-1.8414253,-2.7669408,-6.0099816,6.464763,-5.131535,2.2116957,3.5323646,-3.5825093,-3.5935068,-1.1433749,-0.88839597,0.959986,6.380832,-1.0702721,-3.7107675,2.9012659,1.1710837,2.4810812,7.578701,-0.7693383,4.439239,1.3886313,0.8341184,1.14193,1.577416,-4.109898,-5.147681,-0.83217037,-1.1171839,-0.020950193,-1.0338159,-1.0327002,-1.2348735,2.675592,-0.32294998,-0.55983937,-2.7488465,0.09485096,1.7479312,-0.22412619,0.72065127,0.9719092,0.8151449,-1.4097427,-1.2268643,-2.4681478,1.3249612,0.8624173,-0.7929918,0.5703615
10692,12.98019,4.2095623,-5.596203,0.3210927,0.9650418,-0.9503452,-0.40959206,-2.1010132,-2.3731203,-2.1020048,1.2478378,-1.0934263,-1.3186635,1.9467846,0.6339826,-2.5671015,0.92753136,-0.66951644,0.23388098,-0.3689472,1.2068543,-1.5892297,-1.3211112,-0.15290055,0.49051476,0.8197371,0.72365373,-0.40036336,0.42434493,-0.37276593,0.011918649,-0.8043447,-0.095439754,0.6197438,0.27452803,-2.58023,1.8068278,1.9543488,-2.1760724,3.7320278,-0.42270353,-1.153814,3.6331336,-1.5913686,1.525754,1.327952,0.3888806,2.0889647,1.5588108,-0.7043085
10528,-2.674937,-7.436994,0.53469294,1.931733,6.283974,-0.74149454,-1.0900774,-0.86127114,-0.38043168,-4.10647,0.62626934,0.8191672,10.42241,-1.7071648,-3.0703914,-1.6454111,0.9968418,0.5261741,-5.4448504,2.8677237,4.3476315,1.3545792,1.44329,1.5926383,-0.0040866737,-0.82814956,1.239737,-4.159691,2.3028595,3.298066,0.8069669,-3.6705985,1.7411292,-4.304927,-0.10065751,-0.4849218,-1.0570061,0.7028494,-5.261007,0.053986233,-6.2713614,1.7654619,-5.1932797,-0.016998572,0.5669217,0.07136881,-1.1602294,0.8515245,0.49479702,0.68745035
10724,12.843897,6.9211364,2.4401474,-0.92070025,-0.5053235,2.5704336,-0.46752483,-2.837002,-2.9053328,-1.5411059,1.7081517,-2.0193613,-1.8550836,0.618303,1.4317663,0.56245136,3.5152512,0.69902474,4.170207,3.0462961,-1.6328242,1.3279239,2.3399856,-1.4235959,-0.60429204,0.7539339,-0.5712035,-3.7598455,4.3686333,-2.8037415,-1.659262,-5.8315797,0.36323088,2.0146563,0.43405253,3.2664905,0.8057306,-0.43085915,2.1305504,-1.3851428,0.26381785,1.8130976,0.49526846,0.7602385,-1.4198557,-1.0027539,-0.93239766,-1.0647753,0.3545335,-2.0335658
10601,-4.597981,-3.9592066,2.0244095,-0.82049197,8.230021,-2.725294,-5.275117,6.6442456,0.8988698,-5.463544,1.7207721,-0.1629925,-2.218016,9.354844,2.2919652,-2.3071787,-4.569604,4.3692193,-3.6002924,1.9872934,1.9350331,2.0133147,3.21252,3.9586205,-2.818026,1.3299346,0.7156068,-6.196375,3.2051384,-3.304816,5.1519413,-0.59676594,-1.6782448,-0.17399208,2.8496773,-0.20906141,0.8465959,-1.0628653,0.27623713,-1.4056512,-0.55046463,-0.78854305,0.707188,-2.0026581,1.6156694,2.571075,0.80254203,-0.40980068,0.9130249,-1.1453207
10748,-5.715752,-2.0225568,8.681168,-7.0920515,-6.695173,-1.4565808,-2.1330326,-1.1814774,0.5619685,-8.767866,-5.676721,3.9509625,-4.8565965,1.4327965,-2.8481793,1.5234123,2.9788978,-3.3396463,1.3650732,-1.2572899,3.60897,-0.17632447,-0.6959556,2.7561023,-3.2838438,-4.212116,-0.80323,5.0106106,-3.51689,1.4320848,-2.7240114,2.8069007,2.7510333,0.6191093,-1.4811676,-0.27517962,1.263446,-1.2975551,0.65199316,0.5015985,0.48786575,-1.7124112,-3.2956257,1.1067477,0.79868305,2.556476,0.25420502,-1.010183,2.1840513,-2.9118369
10614,14.476218,1.9040111,-0.8337422,-0.88162863,2.9008968,3.0419784,-1.00219,1.5454478,3.6600573,2.754222,-2.4479141,1.3372252,1.0457014,-0.29031008,1.2019944,1.3816007,-1.0549293,-0.18213518,-0.21316221,2.2963881,0.37379968,-1.358622,-4.0424585,2.6683877,-1.2149972,1.241943,-1.6265213,-2.2962778,0.014427414,-0.8974706,-1.9747801,-1.154525,-0.34540132,-1.2404095,0.52250373,-1.2734777,-1.5136056,-0.6856562,-1.7985243,0.15640408,1.6438981,-0.52374655,-2.0058994,-0.7538939,-0.2983958,0.11747137,-1.323203,0.57566696,-0.7383518,0.2880543
10627,-0.15722834,-5.5655212,-1.4091507,4.3621964,-7.657816,0.62962407,5.178221,-5.0889997,-1.8191745,-4.4038405,-4.1049247,1.10215,6.364469,0.93777347,-6.6909394,1.0939175,-1.656548,0.6529335,1.2870951,0.5645127,3.550921,1.2450833,0.042282943,0.75499487,-0.8185664,-2.9240344,2.303813,-2.4670353,3.322134,1.1619257,-0.9103412,3.304296,2.0081854,7.83307,-0.211551,-1.0107002,-2.0757012,-0.35038498,-0.5354517,-0.88836247,0.9662866,2.327302,-1.2558235,-2.2444398,-2.1152532,-1.329488,0.14863051,4.3074036,-0.8123671,1.7445241
10773,12.960378,3.4648995,1.9860297,-1.361495,7.827053,3.9125867,-2.5111651,-0.45247775,-4.215698,1.0129209,5.4911914,0.29139245,-1.6075641,-3.123637,-0.47987604,2.6267614,-2.4714549,-0.20132895,-2.9773824,-2.3306124,0.7129724,-0.12546057,-0.921046,1.2505101,-1.5876869,1.777641,2.119186,0.15666631,-4.357972,1.97498,0.6555318,0.2802011,-1.3732202,-0.94058746,-1.0235604,1.8728012,0.1509985,-3.5624542,1.1382056,0.52523977,0.15459661,-0.69302076,-0.13817388,-2.4583025,0.71840286,3.728547,-1.7652136,2.7407632,-1.183411,0.68731785
6982,13.05856,4.254031,-2.952635,0.35133556,2.3630946,5.314097,-1.4246677,-3.3489404,-4.9404855,-4.380105,1.8407704,-2.1714242,-1.9527177,0.394432,-0.5101437,-0.35422406,5.015599,0.6011495,2.1461742,-5.5423737,1.0666332,1.8784546,2.7565184,-2.3197684,0.22100037,-1.9266902,0.8783357,3.106676,-0.08043659,1.918309,2.3793778,-0.22228119,2.3197148,-0.13290745,0.68073815,0.057126675,-2.837954,0.86653167,0.53730166,-3.4727275,0.43165457,1.7445252,-2.1896822,0.7294316,-1.0943917,-1.2276857,-1.4149559,-0.2056309,0.13037038,-0.3731446
7019,14.595878,0.94534683,1.356416,-0.024293985,7.87298,3.0245523,-2.8249805,-0.7842127,-1.5133291,-1.9102815,-0.032304488,0.5130754,-1.1659607,2.9104528,0.066403344,-3.5085857,2.6864429,0.012351298,1.4845974,-0.2509011,-0.34980685,0.5164158,-2.1682322,0.56082183,0.88695145,-0.93491143,-1.9551582,-1.9609467,0.74402404,-0.14436084,-1.5102662,-1.7988155,2.7911296,1.2633157,1.021484,1.0939481,-0.8604318,2.3262613,1.6365839,-1.0994822,-1.3671482,-0.6144632,-0.6775276,2.2192347,-1.9836345,-1.9960335,-1.7127732,-1.0154545,1.0082418,-1.1222924
6965,12.739211,1.522242,-10.7109165,0.039766356,0.6199231,1.265782,-0.20780918,0.90103936,-1.2402775,1.2901278,3.4905808,0.8006651,-1.0024406,-0.8011113,-1.5577291,-3.291781,-3.0942073,0.33326977,-2.1698635,-1.9318215,2.4585285,-2.3011515,-1.0572102,-0.40856126,0.19897978,-0.3749558,0.96401685,-0.3211574,-0.9830981,-0.0013969619,0.41448253,1.0195706,0.18400383,-1.2041409,-0.33999228,-3.0696788,-2.8540225,1.0361881,1.8896528,-0.49198234,-1.9973062,-3.1133337,0.4920894,1.3499773,-0.66836184,-1.2313263,-1.8088355,0.057780553,-0.012695355,0.02652319
7063,-6.5057883,-3.6353915,-3.1729262,0.81632596,1.9209381,1.2225151,0.8215909,-0.62428147,-5.0823226,-6.858074,-4.882014,5.5902414,2.969858,1.9313757,10.183403,-3.1910183,2.904577,-3.7073119,3.5299835,-5.8871083,-0.536761,1.5044856,-0.8056313,0.4527594,-3.0780184,-1.4351637,6.1580677,2.3044956,-3.2947147,2.2080085,-0.79006535,0.050967224,-0.70832884,0.35057783,-0.56700456,0.45069095,-0.32074577,-0.40899852,-0.42178422,3.1296506,2.871598,-1.1177028,3.8123436,0.66434705,1.1314204,0.8501132,-0.9703459,1.3521723,-0.31254104,1.0741606
7078,2.3023634,-2.249301,14.285765,6.1630816,-0.67853457,-3.6318014,0.50493246,-1.9580042,-2.7796144,-1.3198155,5.4007597,-0.69595337,-3.233447,-0.59624064,-1.2731105,-2.2623384,0.31475964,1.9399301,1.351305,-3.242998,2.9859338,1.235597,-3.8553355,-2.8407764,-1.6756172,-3.4913812,0.7373332,1.8976518,2.327782,-0.56606865,-2.2096512,-3.503489,2.3478844,0.9102477,3.163663,-0.8634898,3.2143974,-1.7729311,0.9661185,0.24066065,0.55775523,-1.3725611,2.4946334,-1.1696812,-2.282349,-0.46620825,2.1423402,-1.5800301,-0.37376192,0.1449801
